date,fund,company,ticker,holding,market value($),weight(%),action,shares
2020-12-31,ARKG,EXACT SCIENCES CORP,EXAS,2045786.0,271046187.14,3.56,Sell,4988.0
2020-12-31,ARKG,INVITAE CORP,NVTA,6180483.0,258405994.23,3.39,Sell,15068.0
2020-12-31,ARKG,FATE THERAPEUTICS INC,FATE,2886513.0,262470627.09,3.45,Sell,7036.0
2020-12-31,ARKG,PERSONALIS INC,PSNL,6739994.0,246751180.34,3.24,Sell,16428.0
2020-12-31,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,5412619.0,237289216.96,3.12,Buy,63592.0
2020-12-31,ARKG,REGENERON PHARMACEUTICALS,REGN,508310.0,245569644.1,3.22,Buy,57048.0
2020-12-31,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,2179624.0,205821894.32,2.7,Buy,53796.0
2020-12-31,ARKG,PURE STORAGE INC - CLASS A,PSTG,8605520.0,194570807.2,2.55,Sell,20976.0
2020-12-31,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,812410.0,192004979.4,2.52,Sell,1980.0
2020-12-31,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3935339.0,170715005.82,2.24,Sell,9592.0
2020-12-31,ARKG,CELLECTIS - ADR,CLLS,6036351.0,163343658.06,2.14,Sell,14716.0
2020-12-31,ARKG,ALPHABET INC-CL A,GOOGL,93687.0,164199583.68,2.16,Sell,228.0
2020-12-31,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,8577919.0,156118125.8,2.05,Sell,20908.0
2020-12-31,ARKG,INCYTE CORP,INCY,1773318.0,154243199.64,2.02,Sell,4324.0
2020-12-31,ARKG,CASTLE BIOSCIENCES INC,CSTL,2058240.0,138210816.0,1.81,Sell,5016.0
2020-12-31,ARKG,EDITAS MEDICINE INC,EDIT,1812076.0,127044648.36,1.67,Sell,4416.0
2020-12-31,ARKG,IONIS PHARMACEUTICALS INC,IONS,2388233.0,135030693.82,1.77,Sell,5820.0
2020-12-31,ARKG,BERKELEY LIGHTS INC,BLI,1457144.0,130283245.04,1.71,Sell,3552.0
2020-12-31,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.0,118530310.4,1.56,Sell,5312.0
2020-12-31,ARKG,SCHRODINGER INC,SDGR,1388511.0,109942300.98,1.44,Sell,3384.0
2020-12-31,ARKG,VERACYTE INC,VCYT,2154080.0,105420675.2,1.38,Sell,5252.0
2020-12-31,ARKG,ACCOLADE INC,ACCD,2355928.0,102482868.0,1.35,Sell,5744.0
2020-12-31,ARKG,BEAM THERAPEUTICS INC,BEAM,1126067.0,91932109.88,1.21,Sell,2744.0
2020-12-31,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.0,87047373.0,1.14,Sell,8660.0
2020-12-31,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,1537513.0,90913143.69,1.19,Sell,3748.0
2020-12-31,ARKG,CODEXIS INC,CDXS,3942497.0,86064709.51,1.13,Sell,9612.0
2020-12-31,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,188551.0,87823284.78,1.15,Sell,460.0
2020-12-31,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,301893.0,82190369.25,1.08,Sell,736.0
2020-12-31,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,8619409.0,75506022.84,0.99,Sell,21012.0
2020-12-31,ARKG,10X GENOMICS INC-CLASS A,TXG,530702.0,75147403.2,0.99,Sell,1296.0
2020-12-31,ARKG,COMPUGEN LTD,CGEN,5721282.0,69284725.02,0.91,Sell,13948.0
2020-12-31,ARKG,PHREESIA INC,PHR,1309565.0,71056996.9,0.93,Sell,3192.0
2020-12-31,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1014386.0,67842135.68,0.89,Sell,2472.0
2020-12-31,ARKG,GUARDANT HEALTH INC,GH,537694.0,69298002.72,0.91,Sell,1312.0
2020-12-31,ARKG,CERUS CORP,CERS,8154380.0,56428309.6,0.74,Sell,19876.0
2020-12-31,ARKG,SAREPTA THERAPEUTICS INC,SRPT,241691.0,41205898.59,0.54,Sell,588.0
2020-12-31,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.0,34279316.4,0.45,Sell,7700.0
2020-12-31,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1500627.0,29697408.33,0.39,Sell,3660.0
2020-12-31,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3789907.0,26794642.49,0.35,Sell,9240.0
2020-12-31,ARKG,908 DEVICES INC,MASS,436184.0,24840678.8,0.33,Sell,1064.0
2020-12-31,ARKG,SURFACE ONCOLOGY INC,SURF,2536207.0,23434552.68,0.31,Sell,6184.0
2020-12-31,ARKG,EVOGENE LTD,EVGN,4583323.0,21541618.1,0.28,Sell,11176.0
2020-12-31,ARKG,REPARE THERAPEUTICS INC,RPTX,644703.0,22113312.9,0.29,Buy,11007.0
2020-12-31,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.0,4602537.0,0.06,Sell,912.0
2020-12-31,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,671851.0,22103897.9,1.13,Buy,8317.0
2020-12-31,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,41067.0,2755595.7,0.14,Buy,2519.0
2020-12-30,ARKK,TESLA INC,TSLA,2700216.0,1876056072.48,10.24,Sell,115883.0
2020-12-30,ARKK,ROKU INC,ROKU,3690088.0,1249980409.12,6.82,Buy,18172.0
2020-12-30,ARKK,SQUARE INC - A,SQ,4287329.0,947671202.16,5.17,Buy,21126.0
2020-12-30,ARKK,TELADOC HEALTH INC,TDOC,3882585.0,790377828.45,4.31,Buy,19124.0
2020-12-30,ARKK,ZILLOW GROUP INC - C,Z,4209719.0,549620912.64,3.0,Buy,20734.0
2020-12-30,ARKK,PURE STORAGE INC - CLASS A,PSTG,21946268.0,503227925.24,2.75,Buy,108108.0
2020-12-30,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1541647.0,492324969.45,2.69,Buy,7602.0
2020-12-30,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,8632474.0,420919432.24,2.3,Buy,42532.0
2020-12-30,ARKK,TWILIO INC - A,TWLO,1144374.0,400027375.44,2.18,Buy,5642.0
2020-12-30,ARKK,EXACT SCIENCES CORP,EXAS,2711424.0,367126809.6,2.0,Buy,13356.0
2020-12-30,ARKK,SHOPIFY INC - CLASS A,SHOP,305031.0,354751053.0,1.94,Buy,1498.0
2020-12-30,ARKK,PAYPAL HOLDINGS INC,PYPL,1525412.0,353148132.12,1.93,Buy,7518.0
2020-12-30,ARKK,TWIST BIOSCIENCE CORP,TWST,2494429.0,367055227.35,2.0,Buy,12292.0
2020-12-30,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2729531.0,297245925.9,1.62,Sell,519796.0
2020-12-30,ARKK,DOCUSIGN INC,DOCU,1508469.0,340763147.1,1.86,Buy,7434.0
2020-12-30,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,2596305.0,293771910.75,1.6,Buy,12796.0
2020-12-30,ARKK,KE HOLDINGS INC,BEKE,4341380.0,277066871.6,1.51,Buy,21392.0
2020-12-30,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,696195.0,246035313.0,1.34,Buy,3430.0
2020-12-30,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3040161.0,245401795.92,1.34,Buy,61200.0
2020-12-30,ARKK,UNITY SOFTWARE INC,U,1561507.0,241752513.74,1.32,Buy,7700.0
2020-12-30,ARKK,BAIDU INC - SPON ADR,BIDU,1705504.0,374579843.52,2.04,Buy,647022.0
2020-12-30,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2623510.0,188158137.2,1.03,Buy,12922.0
2020-12-30,ARKK,SPLUNK INC,SPLK,1053681.0,181633530.78,0.99,Buy,5194.0
2020-12-30,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,4725968.0,184407271.36,1.01,Buy,23282.0
2020-12-30,ARKK,SYNOPSYS INC,SNPS,656768.0,168730266.88,0.92,Buy,3234.0
2020-12-30,ARKK,SEA LTD-ADR,SE,853192.0,167865526.0,0.92,Buy,4200.0
