date,fund,company,ticker,holding,market value($),weight(%)
2021-02-04,PRNT,HEXCEL CORP,HXL,8493.0,404946.24,0.1
2021-02-04,PRNT,SANDVIK AB,SAND,15914.0,400470.56,0.1
2021-02-04,PRNT,EASTMAN CHEMICAL CO,EMN,3839.0,392269.02,0.1
2021-02-04,PRNT,VOESTALPINE AG,VOE,11082.0,411230.29,0.1
2021-02-04,PRNT,KONINKLIJKE DSM NV,DSM,2340.0,414561.97,0.1
2021-02-04,PRNT,XEROX HOLDINGS CORP,XRX UN,17922.0,415252.74,0.1
2021-02-04,PRNT,ARKEMA,AKE,3504.0,374187.13,0.09
2021-02-04,IZRL,E & M COMPUTING,EMCO,663157.0,5146305.79,2.52
2021-02-04,IZRL,INTERCURE LTD,INCR,2813143.0,4999697.23,2.45
2021-02-04,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,359016.0,4857486.48,2.38
2021-02-04,IZRL,STRATASYS LTD,SSYS,90379.0,4294810.08,2.1
2021-02-04,IZRL,PERION NETWORK LTD,PERI,247452.0,4142346.48,2.03
2021-02-04,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,250837.0,3885465.13,1.9
2021-02-04,IZRL,EVOGENE LTD,EVGN,509631.0,3877349.02,1.9
2021-02-04,IZRL,CAMTEK LTD,CAMT,144056.0,3831889.6,1.88
2021-02-04,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,426561.0,3762268.02,1.84
2021-02-04,IZRL,WIX.COM LTD,WIX,13392.0,3727529.28,1.83
2021-02-04,IZRL,INMODE LTD,INMD,55749.0,3723475.71,1.82
2021-02-04,IZRL,NANO DIMENSION LTD - ADR,NNDM,249060.0,3666163.2,1.8
2021-02-04,IZRL,UROGEN PHARMA LTD,URGN UQ,162361.0,3669358.6,1.8
2021-02-04,IZRL,DARIOHEALTH CORP,DRIO,145249.0,3615247.61,1.77
2021-02-04,IZRL,PLASSON INDUSTRIES LTD,PLSN,65939.0,3612051.31,1.77
2021-02-04,IZRL,FIVERR INTERNATIONAL LTD,FVRR,13597.0,3562549.97,1.75
2021-02-04,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,22999.0,3577287.82,1.75
2021-02-04,IZRL,RADWARE LTD,RDWR,122611.0,3553266.78,1.74
2021-02-04,IZRL,ELBIT SYSTEMS LTD,ESLT,25401.0,3555884.9,1.74
2021-02-04,IZRL,GAMIDA CELL LTD,GMDA,367686.0,3551846.76,1.74
2021-02-04,IZRL,RADA ELECTRONIC INDS LTD,RADA,317141.0,3463179.72,1.7
2021-02-04,IZRL,NANO-X IMAGING LTD,NNOX,53168.0,3475592.16,1.7
2021-02-04,IZRL,NICE LTD - SPON ADR,NICE,12574.0,3435719.76,1.68
2021-02-04,IZRL,SILICOM LTD,SILC,77075.0,3418276.25,1.68
2021-02-04,IZRL,ITURAN LOCATION AND CONTROL,ITRN,174501.0,3409749.54,1.67
2021-02-04,IZRL,HILAN LTD,HLAN,74030.0,3404170.18,1.67
2021-02-04,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,101058.0,3394538.22,1.66
2021-02-04,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,273571.0,3373130.43,1.65
2021-02-04,IZRL,CERAGON NETWORKS LTD,CRNT,636245.0,3359373.6,1.65
2021-02-04,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,108136.0,3373843.2,1.65
2021-02-04,IZRL,KAMADA LTD,KMDA,473223.0,3346886.75,1.64
2021-02-04,IZRL,MATRIX IT LTD,MTRX,145538.0,3343970.24,1.64
2021-02-04,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,83861.0,3333053.33,1.63
2021-02-04,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,20328.0,3299640.96,1.62
2021-02-04,IZRL,ALLOT LTD,ALLT,242046.0,3257939.16,1.6
2021-02-04,IZRL,TARO PHARMACEUTICAL INDUS,TARO,43090.0,3250278.7,1.59
2021-02-04,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,31296.0,3234413.67,1.58
2021-02-04,IZRL,CHECK POINT SOFTWARE TECH,CHKP,26719.0,3221509.83,1.58
2021-02-04,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,26623.0,3232726.3,1.58
2021-02-04,IZRL,PARTNER COMMUNICATIONS CO,PTNR,722501.0,3203590.92,1.57
2021-02-04,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,174495.0,3202132.87,1.57
2021-02-04,IZRL,AUDIOCODES LTD,AUDC,105541.0,3190504.43,1.56
2021-02-04,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,41227.0,3158812.74,1.55
2021-02-04,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,3261595.0,3156430.29,1.55
2021-02-04,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,2299173.0,3120653.56,1.53
2021-02-04,IZRL,MALAM - TEAM LTD,MLTM,12061.0,3119537.39,1.53
2021-02-04,IZRL,ARAD LTD,ARD,208826.0,3110830.26,1.52
2021-02-04,IZRL,JFROG LTD,FROG,48563.0,3081807.98,1.51
2021-02-04,IZRL,POLYPID LTD,PYPD,317585.0,3048816.0,1.49
2021-02-04,IZRL,COMPUGEN LTD,CGEN,241991.0,3032147.23,1.49
2021-02-04,IZRL,KORNIT DIGITAL LTD,KRNT,33439.0,3048299.24,1.49
2021-02-04,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,9955.0,3003423.5,1.47
2021-02-04,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,132103.0,2928743.15,1.44
2021-02-04,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,175571.0,2799774.92,1.37
2021-02-04,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,103474.0,2773309.14,1.36
2021-02-04,IZRL,ITAMAR MEDICAL LTD,ITMR,3535023.0,2743288.44,1.34
2021-02-04,IZRL,CELLCOM ISRAEL LTD,CEL,734479.0,2682252.62,1.31
2021-02-04,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,392439.0,2535155.94,1.24
2021-02-04,IZRL,ROBOGROUP T.E.K LTD,ROBO,1068327.0,2385403.06,1.17
2021-02-04,IZRL,AYALA PHARMACEUTICALS INC,AYLA,73191.0,1022478.27,0.5
2021-02-04,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,9720.0,45489.6,0.02
2021-02-03,ARKK,TESLA INC,TSLA,2819317.0,2409642046.73,9.68
2021-02-03,ARKK,ROKU INC,ROKU,3980265.0,1691891243.55,6.8
2021-02-03,ARKK,TELADOC HEALTH INC,TDOC,4648911.0,1261760934.51,5.07
2021-02-03,ARKK,SQUARE INC - A,SQ,4929054.0,1123528568.76,4.51
2021-02-03,ARKK,CRISPR THERAPEUTICS AG,CRSP,6030285.0,991981882.5,3.99
2021-02-03,ARKK,INVITAE CORP,NVTA,17340761.0,908482468.79,3.65
2021-02-03,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,2427432.0,770102802.0,3.09
2021-02-03,ARKK,BAIDU INC - SPON ADR,BIDU,2809695.0,706020159.6,2.84
2021-02-03,ARKK,ZILLOW GROUP INC - C,Z,4855624.0,703045798.96,2.82
2021-02-03,ARKK,PROTO LABS INC,PRLB,3088854.0,662806291.32,2.66
2021-02-03,ARKK,PURE STORAGE INC - CLASS A,PSTG,22107524.0,588281213.64,2.36
2021-02-03,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,6100362.0,573434028.0,2.3
2021-02-03,ARKK,TWIST BIOSCIENCE CORP,TWST,2986987.0,567408050.52,2.28
2021-02-03,ARKK,SHOPIFY INC - CLASS A,SHOP,463499.0,567396935.84,2.28
2021-02-03,ARKK,TWILIO INC - A,TWLO,1370457.0,533793001.5,2.14
2021-02-03,ARKK,PAYPAL HOLDINGS INC,PYPL,2029126.0,511136839.4,2.05
2021-02-03,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1313069.0,499583362.43,2.01
2021-02-03,ARKK,EXACT SCIENCES CORP,EXAS,3485157.0,489455449.08,1.97
2021-02-03,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10336777.0,483037589.21,1.94
2021-02-03,ARKK,DOCUSIGN INC,DOCU,1948662.0,461501621.46,1.85
2021-02-03,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3367582.0,429366705.0,1.72
2021-02-03,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6413936.0,427168137.6,1.72
2021-02-03,ARKK,MATERIALISE NV-ADR,MTLS,5967005.0,413811796.75,1.66
2021-02-03,ARKK,EDITAS MEDICINE INC,EDIT,6611519.0,410972021.04,1.65
2021-02-03,ARKK,LENDINGTREE INC,TREE UW,1216100.0,407527271.0,1.64
2021-02-03,ARKK,PAGERDUTY INC,PD,7502431.0,398979280.58,1.6
2021-02-03,ARKK,2U INC,TWOU,8001808.0,367523041.44,1.48
2021-02-03,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3108996.0,358467238.8,1.44
2021-02-03,ARKK,VERACYTE INC,VCYT,4809293.0,354877730.47,1.43
2021-02-03,ARKK,KE HOLDINGS INC,BEKE,5571964.0,351368049.84,1.41
2021-02-03,ARKK,STRATASYS LTD,SSYS,7002944.0,329628574.08,1.32
2021-02-03,ARKK,SEA LTD-ADR,SE,1292021.0,314658794.34,1.26
2021-02-03,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,4139382.0,306314268.0,1.23
2021-02-03,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5658970.0,290984237.4,1.17
2021-02-03,ARKK,UNITY SOFTWARE INC,U,1869785.0,277345209.05,1.11
2021-02-03,ARKK,10X GENOMICS INC-CLASS A,TXG,1479421.0,267582876.27,1.07
2021-02-03,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7208976.0,251016544.32,1.01
2021-02-03,ARKK,SYNOPSYS INC,SNPS,884162.0,234488604.02,0.94
2021-02-03,ARKK,REGENERON PHARMACEUTICALS,REGN,467498.0,229625667.64,0.92
2021-02-03,ARKK,PINTEREST INC- CLASS A,PINS,2960775.0,228394183.5,0.92
2021-02-03,ARKK,PACCAR INC,PCAR,2308648.0,220868354.16,0.89
2021-02-03,ARKK,SERES THERAPEUTICS INC,MCRB,7984585.0,205603063.75,0.83
2021-02-03,ARKK,HUYA INC-ADR,HUYA,6833849.0,173238072.15,0.7
2021-02-03,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1904726.0,170168220.84,0.68
2021-02-03,ARKK,SPLUNK INC,SPLK,952974.0,163234916.46,0.66
2021-02-03,ARKK,CERUS CORP,CERS,18936575.0,137290168.75,0.55
2021-02-03,ARKK,COMPUGEN LTD,CGEN,9962980.0,128323182.4,0.52
2021-02-03,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1703576.0,125485408.16,0.5
2021-02-03,ARKK,TERADYNE INC,TER,1019351.0,122903150.07,0.49
2021-02-03,ARKK,FATE THERAPEUTICS INC,FATE,821189.0,80673607.36,0.32
2021-02-03,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5022895.0,58064666.2,0.23
2021-02-03,ARKK,BEAM THERAPEUTICS INC,BEAM,326476.0,32484362.0,0.13
2021-02-03,ARKK,ORGANOVO HOLDINGS INC,ONVO ,475140.0,6780247.8,0.03
2021-02-03,ARKQ,TESLA INC,TSLA,414981.0,354680110.89,10.77
2021-02-03,ARKQ,TRIMBLE INC,TRMB,2037667.0,143859290.2,4.37
2021-02-03,ARKQ,MATERIALISE NV-ADR,MTLS,2066604.0,143318987.4,4.35
2021-02-03,ARKQ,BAIDU INC - SPON ADR,BIDU,570686.0,143401978.08,4.35
2021-02-03,ARKQ,JD.COM INC-ADR,JD,1456349.0,139081329.5,4.22
2021-02-03,ARKQ,DEERE & CO,DE,458671.0,138124184.94,4.19
2021-02-03,ARKQ,ALPHABET INC-CL C,GOOG,58657.0,121424095.99,3.69
2021-02-03,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3978716.0,113910639.08,3.46
2021-02-03,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6946869.0,107468063.43,3.26
2021-02-03,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1785996.0,102016091.52,3.1
2021-02-03,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,797799.0,101719372.5,3.09
2021-02-03,ARKQ,NXP SEMICONDUCTORS NV,NXPI,562121.0,97865266.1,2.97
2021-02-03,ARKQ,TERADYNE INC,TER,762491.0,91933539.87,2.79
2021-02-03,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1725553.0,88727935.26,2.69
2021-02-03,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,1269440.0,86258448.0,2.62
2021-02-03,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2891358.0,82981974.6,2.52
2021-02-03,ARKQ,CATERPILLAR INC,CAT,421971.0,80786347.95,2.45
2021-02-03,ARKQ,WORKHORSE GROUP INC,WKHS,2134737.0,76957268.85,2.34
2021-02-03,ARKQ,STRATASYS LTD,SSYS,1544348.0,72692460.36,2.21
2021-02-03,ARKQ,AEROVIRONMENT INC,AVAV,575604.0,69676864.2,2.12
2021-02-03,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1409149.0,68907386.1,2.09
2021-02-03,ARKQ,SYNOPSYS INC,SNPS,254149.0,67402856.29,2.05
2021-02-03,ARKQ,NVIDIA CORP,NVDA,122552.0,66327593.44,2.01
2021-02-03,ARKQ,LOCKHEED MARTIN CORP,LMT,197323.0,65588191.97,1.99
2021-02-03,ARKQ,PROTO LABS INC,PRLB,258782.0,55529441.56,1.69
2021-02-03,ARKQ,2U INC,TWOU,1201373.0,55179061.89,1.68
2021-02-03,ARKQ,MAGNA INTERNATIONAL INC,MGA,631292.0,48072885.8,1.46
2021-02-03,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,119755.0,45330860.15,1.38
2021-02-03,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,443553.0,41693982.0,1.27
2021-02-03,ARKQ,INTUITIVE SURGICAL INC,ISRG,51005.0,38019127.0,1.15
2021-02-03,ARKQ,EXONE CO/THE,XONE,997483.0,37874429.51,1.15
2021-02-03,ARKQ,FLIR SYSTEMS INC,FLIR,695418.0,37636022.16,1.14
2021-02-03,ARKQ,ANSYS INC,ANSS,101274.0,37478469.18,1.14
2021-02-03,ARKQ,XILINX INC,XLNX,260510.0,35270448.9,1.07
2021-02-03,ARKQ,ROCKWELL AUTOMATION INC,ROK,142012.0,34848324.68,1.06
2021-02-03,ARKQ,AMAZON.COM INC,AMZN,9943.0,32936485.79,1.0
2021-02-03,ARKQ,ELBIT SYSTEMS LTD,ESLT,228691.0,31971001.8,0.97
2021-02-03,ARKQ,RAVEN INDUSTRIES INC,RAVN,935109.0,32036834.34,0.97
2021-02-03,ARKQ,APPLE INC,AAPL,235038.0,31480989.72,0.96
2021-02-03,ARKQ,AUTODESK INC,ADSK,87912.0,25745029.2,0.78
2021-02-03,ARKQ,PACCAR INC,PCAR,166445.0,15923793.15,0.48
2021-02-03,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,822791.0,12498195.29,0.38
2021-02-03,ARKQ,HONEYWELL INTERNATIONAL INC,HON,59484.0,11845643.76,0.36
2021-02-03,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.0,2813544.55,0.09
2021-02-03,ARKQ,SPLUNK INC,SPLK,1059.0,181396.11,0.01
2021-02-03,ARKW,TESLA INC,TSLA,828232.0,707881608.08,9.51
2021-02-03,ARKW,TELADOC HEALTH INC,TDOC,1127753.0,306083441.73,4.11
2021-02-03,ARKW,SQUARE INC - A,SQ,1245976.0,284007769.44,3.82
2021-02-03,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,7407394.0,281925415.64,3.79
2021-02-03,ARKW,ROKU INC,ROKU,651537.0,276948832.59,3.72
2021-02-03,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,2784031.0,261698914.0,3.52
2021-02-03,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,756470.0,239990107.5,3.23
2021-02-03,ARKW,AGORA INC-ADR,API,2532762.0,229898806.74,3.09
2021-02-03,ARKW,NETFLIX INC,NFLX,331083.0,178602724.35,2.4
2021-02-03,ARKW,PURE STORAGE INC - CLASS A,PSTG,6275152.0,166981794.72,2.24
2021-02-03,ARKW,SEA LTD-ADR,SE,674261.0,164209523.94,2.21
2021-02-03,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,1295983.0,149426839.9,2.01
2021-02-03,ARKW,PAYPAL HOLDINGS INC,PYPL,589408.0,148471875.2,2.0
2021-02-03,ARKW,FACEBOOK INC-CLASS A,FB,554052.0,147737965.8,1.99
2021-02-03,ARKW,FASTLY INC - CLASS A,FSLY,1332403.0,146337821.49,1.97
2021-02-03,ARKW,TWILIO INC - A,TWLO,371506.0,144701587.0,1.94
2021-02-03,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,368172.0,140078400.84,1.88
2021-02-03,ARKW,SHOPIFY INC - CLASS A,SHOP,112164.0,137306682.24,1.85
2021-02-03,ARKW,ZILLOW GROUP INC - C,Z,946131.0,136990307.49,1.84
2021-02-03,ARKW,NVIDIA CORP,NVDA,251597.0,136169328.34,1.83
2021-02-03,ARKW,PINTEREST INC- CLASS A,PINS,1659859.0,128041523.26,1.72
2021-02-03,ARKW,VERACYTE INC,VCYT,1645791.0,121442917.89,1.63
2021-02-03,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,4244573.0,121437233.53,1.63
2021-02-03,ARKW,HUYA INC-ADR,HUYA,4710087.0,119400705.45,1.6
2021-02-03,ARKW,LENDINGTREE INC,TREE UW,354957.0,118949640.27,1.6
2021-02-03,ARKW,PAGERDUTY INC,PD,2226551.0,118407982.18,1.59
2021-02-03,ARKW,DOCUSIGN INC,DOCU,483447.0,114494753.01,1.54
2021-02-03,ARKW,BAIDU INC - SPON ADR,BIDU,452945.0,113816019.6,1.53
2021-02-03,ARKW,SNAP INC - A,SNAP,1910634.0,113224170.84,1.52
2021-02-03,ARKW,KE HOLDINGS INC,BEKE,1657237.0,104505365.22,1.4
2021-02-03,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,344384.0,90721077.12,1.22
2021-02-03,ARKW,UNITY SOFTWARE INC,U,581753.0,86291422.49,1.16
2021-02-03,ARKW,2U INC,TWOU,1882940.0,86483434.2,1.16
2021-02-03,ARKW,SALESFORCE.COM INC,CRM,365993.0,85942476.26,1.15
2021-02-03,ARKW,TRADE DESK INC/THE -CLASS A,TTD,98533.0,82683966.95,1.11
2021-02-03,ARKW,TWITTER INC,TWTR,1498372.0,81781143.76,1.1
2021-02-03,ARKW,MERCADOLIBRE INC,MELI,43197.0,80800852.44,1.09
2021-02-03,ARKW,PELOTON INTERACTIVE INC-A,PTON,533123.0,78459711.91,1.05
2021-02-03,ARKW,ADOBE INC,ADBE,160829.0,77506711.68,1.04
2021-02-03,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,1045810.0,77389940.0,1.04
2021-02-03,ARKW,JD.COM INC-ADR,JD,801369.0,76530739.5,1.03
2021-02-03,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,588846.0,75077865.0,1.01
2021-02-03,ARKW,ADYEN NV-UNSPON ADR,ADYEY,1664278.0,73893943.2,0.99
2021-02-03,ARKW,SYNOPSYS INC,SNPS,270865.0,71836106.65,0.97
2021-02-03,ARKW,CLOUDFLARE INC - CLASS A,NET,875984.0,72128522.56,0.97
2021-02-03,ARKW,APPLE INC,AAPL,510880.0,68427267.2,0.92
2021-02-03,ARKW,HUBSPOT INC,HUBS,173100.0,68516442.0,0.92
2021-02-03,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,2144590.0,68112178.4,0.92
2021-02-03,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,310552.0,67737602.24,0.91
2021-02-03,ARKW,NANO DIMENSION LTD - ADR,NNDM,4374168.0,67668378.96,0.91
2021-02-03,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,265086.0,64678333.14,0.87
2021-02-03,ARKW,OKTA INC,OKTA,220949.0,61037161.25,0.82
2021-02-03,ARKW,LENDINGCLUB CORP,LC,4605038.0,58852385.64,0.79
2021-02-03,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,536397.0,58740835.47,0.79
2021-02-03,ARKW,SKILLZ INC,SKLZ,1305996.0,40838494.92,0.55
2021-02-03,ARKW,DRAFTKINGS INC - CL A,DKNG,640936.0,38526662.96,0.52
2021-02-03,ARKG,TELADOC HEALTH INC,TDOC,3345197.0,907919917.77,7.85
2021-02-03,ARKG,TWIST BIOSCIENCE CORP,TWST,3638155.0,691103923.8,5.98
2021-02-03,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,17686053.0,615828365.46,5.33
2021-02-03,ARKG,CAREDX INC,CDNA,5336247.0,466227900.39,4.03
2021-02-03,ARKG,EXACT SCIENCES CORP,EXAS,3214455.0,451438060.2,3.91
2021-02-03,ARKG,REGENERON PHARMACEUTICALS,REGN,839858.0,412521452.44,3.57
2021-02-03,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,9371134.0,405301545.5,3.51
2021-02-03,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1801509.0,380118399.0,3.29
2021-02-03,ARKG,CRISPR THERAPEUTICS AG,CRSP,2281131.0,375246049.5,3.25
2021-02-03,ARKG,FATE THERAPEUTICS INC,FATE,3811747.0,374466025.28,3.24
2021-02-03,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,4060546.0,362769179.64,3.14
2021-02-03,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7731217.0,361279770.41,3.13
2021-02-03,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,19735669.0,343992710.67,2.98
2021-02-03,ARKG,INVITAE CORP,NVTA,6110571.0,320132814.69,2.77
2021-02-03,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3890819.0,315389788.14,2.73
2021-02-03,ARKG,INCYTE CORP,INCY,3018573.0,274599585.81,2.38
2021-02-03,ARKG,PERSONALIS INC,PSNL,6663749.0,265483760.16,2.3
2021-02-03,ARKG,IONIS PHARMACEUTICALS INC,IONS,3800416.0,232737475.84,2.01
2021-02-03,ARKG,PURE STORAGE INC - CLASS A,PSTG,8611880.0,229162126.8,1.98
2021-02-03,ARKG,ACCOLADE INC,ACCD,4230832.0,227322603.36,1.97
2021-02-03,ARKG,CASTLE BIOSCIENCES INC,CSTL,2623195.0,215443005.35,1.86
2021-02-03,ARKG,10X GENOMICS INC-CLASS A,TXG,1027173.0,185784780.51,1.61
2021-02-03,ARKG,BERKELEY LIGHTS INC,BLI,2389062.0,183886102.14,1.59
2021-02-03,ARKG,BEAM THERAPEUTICS INC,BEAM,1809216.0,180016992.0,1.56
2021-02-03,ARKG,SCHRODINGER INC,SDGR,1833507.0,178785267.57,1.55
2021-02-03,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,611949.0,175048011.45,1.51
2021-02-03,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,2758581.0,171114779.43,1.48
2021-02-03,ARKG,ALPHABET INC-CL A,GOOGL,82883.0,170646151.04,1.48
2021-02-03,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,319053.0,159596691.66,1.38
2021-02-03,ARKG,CODEXIS INC,CDXS,5652622.0,158216889.78,1.37
2021-02-03,ARKG,VERACYTE INC,VCYT,2129720.0,157152038.8,1.36
2021-02-03,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1677566.0,155107752.36,1.34
2021-02-03,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2154218.0,143470918.8,1.24
2021-02-03,ARKG,CELLECTIS - ADR,CLLS,5968071.0,136907548.74,1.18
2021-02-03,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,2030375.0,121050957.5,1.05
2021-02-03,ARKG,PHREESIA INC,PHR,1729313.0,121397772.6,1.05
2021-02-03,ARKG,GUARDANT HEALTH INC,GH,710222.0,112399733.72,0.97
2021-02-03,ARKG,EDITAS MEDICINE INC,EDIT,1791580.0,111364612.8,0.96
2021-02-03,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1339496.0,98667275.36,0.85
2021-02-03,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,8521917.0,91440169.41,0.79
2021-02-03,ARKG,SERES THERAPEUTICS INC,MCRB,3512754.0,90453415.5,0.78
2021-02-03,ARKG,COMPUGEN LTD,CGEN,5656557.0,72856454.16,0.63
2021-02-03,ARKG,CERUS CORP,CERS,8062127.0,58450420.75,0.51
2021-02-03,ARKG,REPARE THERAPEUTICS INC,RPTX,1183433.0,44378737.5,0.38
2021-02-03,ARKG,SURFACE ONCOLOGY INC,SURF,3613656.0,38991348.24,0.34
2021-02-03,ARKG,908 DEVICES INC,MASS,576100.0,38206952.0,0.33
2021-02-03,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1981975.0,37399868.25,0.32
2021-02-03,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3123648.0,36109370.88,0.31
2021-02-03,ARKG,EVOGENE LTD,EVGN,4531476.0,29907741.6,0.26
2021-02-03,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3792719.0,24273401.6,0.21
2021-02-03,ARKG,1LIFE HEALTHCARE INC,ONEM,273598.0,14681268.68,0.13
2021-02-03,ARKG,HIMS & HERS HEALTH INC,HIMS,475254.0,10336774.5,0.09
2021-02-03,ARKG,ORGANOVO HOLDINGS INC,ONVO ,369959.0,5279314.93,0.05
2021-02-03,ARKF,SQUARE INC - A,SQ,1194298.0,272228286.12,8.88
2021-02-03,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1574063.0,147961922.0,4.82
2021-02-03,ARKF,ZILLOW GROUP INC - C,Z,914975.0,132479230.25,4.32
2021-02-03,ARKF,PINTEREST INC- CLASS A,PINS,1571286.0,121209002.04,3.95
2021-02-03,ARKF,MERCADOLIBRE INC,MELI,64096.0,119892849.92,3.91
2021-02-03,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,1011133.0,116583634.9,3.8
2021-02-03,ARKF,SEA LTD-ADR,SE,463554.0,112893941.16,3.68
2021-02-03,ARKF,PAYPAL HOLDINGS INC,PYPL,433009.0,109074967.1,3.56
2021-02-03,ARKF,ADYEN NV,ADYEN,43674.0,95800286.37,3.12
2021-02-03,ARKF,MEITUAN-CLASS B,3690,1759486.0,94019028.98,3.07
2021-02-03,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,852771.0,93386952.21,3.04
2021-02-03,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,343221.0,90414708.03,2.95
2021-02-03,ARKF,YEAHKA LTD,9923,7065600.0,81535970.28,2.66
2021-02-03,ARKF,TWILIO INC - A,TWLO,203583.0,79295578.5,2.59
2021-02-03,ARKF,SNAP INC - A,SNAP,1301186.0,77108282.36,2.51
2021-02-03,ARKF,AMAZON.COM INC,AMZN,21946.0,72696783.38,2.37
2021-02-03,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,10676045.0,71688745.55,2.34
2021-02-03,ARKF,Z HOLDINGS CORP,4689,9945830.0,67040963.87,2.19
2021-02-03,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,888996.0,66450416.8,2.17
2021-02-03,ARKF,DOCUSIGN INC,DOCU,275879.0,65336423.57,2.13
2021-02-03,ARKF,APPLE INC,AAPL,465443.0,62341435.42,2.03
